timestamp,cpu_percent,memory_mb,memory_percent,gpu_memory_mb,gpu_percent,temperature_c
1763314494.374985,75.0,15944.52734375,24.3,7006.2705078125,42.76304464547976,0.0
1763314494.49227,12.5,15950.171875,24.4,7006.2705078125,42.76304464547976,0.0
1763314494.6093698,100.0,15950.1171875,24.4,7006.2705078125,42.76304464547976,0.0
1763314494.7408845,25.0,15947.296875,24.3,5490.2705078125,33.51007966071953,0.0
1763314494.8578835,100.0,15948.18359375,24.3,5597.0830078125,34.162013910346644,0.0
1763314494.9761941,25.0,15963.5390625,24.4,5597.0830078125,34.162013910346644,0.0
1763314495.0961149,100.0,15970.3671875,24.4,5592.5888671875,34.134583748183246,0.0
1763314495.2104514,25.0,15971.85546875,24.4,5592.5888671875,34.134583748183246,0.0
1763314495.3247995,0.0,15969.0625,24.4,5592.5888671875,34.134583748183246,0.0
1763314495.4394898,37.5,15978.7421875,24.4,4616.3330078125,28.17596812617541,0.0
1763314495.600757,100.0,15979.46484375,24.4,4616.3330078125,28.17596812617541,0.0
1763314495.7206352,50.0,15979.6875,24.4,4616.3330078125,28.17596812617541,0.0
1763314495.8365355,37.5,15972.5859375,24.4,4616.3330078125,28.17596812617541,0.0
1763314495.951765,83.3,15949.84375,24.4,4616.3330078125,28.17596812617541,0.0
1763314496.0673604,50.0,15940.8828125,24.3,4616.3330078125,28.17596812617541,0.0
1763314496.182407,0.0,15955.359375,24.4,4616.3330078125,28.17596812617541,0.0
1763314496.2974086,50.0,15968.85546875,24.4,4616.3330078125,28.17596812617541,0.0
1763314496.411412,50.0,15973.1796875,24.4,4833.0830078125,29.498910184517612,0.0
1763314496.5301626,0.0,15951.69140625,24.4,5700.8505859375,34.795363360837406,0.0
1763314496.6437056,37.5,15951.62890625,24.4,5700.8505859375,34.795363360837406,0.0
1763314496.7606454,0.0,15951.26171875,24.4,5700.8505859375,34.795363360837406,0.0
1763314496.8755503,75.0,15951.45703125,24.4,5700.8505859375,34.795363360837406,0.0
1763314496.9905362,37.5,15956.32421875,24.4,5700.8857421875,34.79557793837715,0.0
1763314497.105441,0.0,15956.41796875,24.4,5700.8857421875,34.79557793837715,0.0
1763314497.220831,50.0,15949.7109375,24.4,5700.8857421875,34.79557793837715,0.0
1763314497.3369014,75.0,15951.29296875,24.4,4977.6533203125,30.381300711825226,0.0
1763314497.451221,62.5,15955.60546875,24.4,4977.6533203125,30.381300711825226,0.0
1763314497.5647304,77.8,15954.96875,24.4,4778.0947265625,29.163287070415766,0.0
1763314497.6778984,25.0,15954.94140625,24.4,4778.0947265625,29.163287070415766,0.0
1763314497.7930727,0.0,15952.76171875,24.4,4733.1806640625,28.88915234242379,0.0
1763314497.9064138,12.5,15955.515625,24.4,4733.1806640625,28.88915234242379,0.0
1763314498.0220375,25.0,15954.73046875,24.4,4733.1806640625,28.88915234242379,0.0
1763314498.1383379,25.0,15952.24609375,24.4,4733.1806640625,28.88915234242379,0.0
1763314498.2549384,37.5,15952.0546875,24.4,4733.2861328125,28.889796075043012,0.0
1763314498.3581262,75.0,15951.09765625,24.4,4733.2861328125,28.889796075043012,0.0
1763314498.480274,0.0,15955.8984375,24.4,4733.2861328125,28.889796075043012,0.0
1763314498.5943103,87.5,15955.90625,24.4,4733.2861328125,28.889796075043012,0.0
1763314498.7118974,50.0,15955.73046875,24.4,4585.69091796875,27.988942938586952,0.0
1763314498.8274817,100.0,15956.4921875,24.4,4433.6748046875,27.061106676508622,0.0
1763314498.9436922,100.0,16015.1484375,24.5,4436.76123046875,27.079944796351608,0.0
1763314499.06107,100.0,16046.58984375,24.5,4498.99755859375,27.459806646563134,0.0
1763314499.1763287,50.0,16054.73046875,24.5,5478.2626953125,33.436789509923976,0.0
1763314499.303497,66.7,16053.91015625,24.5,4440.2626953125,27.101316123260965,0.0
1763314499.4176784,0.0,16071.1796875,24.5,4429.41650390625,27.035115972007645,0.0
1763314499.532879,100.0,16103.58984375,24.6,4416.4619140625,26.95604712885715,0.0
1763314499.6473334,12.5,16152.7109375,24.7,4416.6142578125,26.95697696486269,0.0
1763314499.7611272,0.0,16202.4296875,24.7,4416.49072265625,26.95622296322999,0.0
1763314499.8770418,87.5,16224.98046875,24.8,4425.50830078125,27.01126210217324,0.0
1763314499.992795,100.0,16237.0859375,24.8,4424.916015625,27.007647066677347,0.0
1763314500.107886,100.0,16262.515625,24.8,4424.916015625,27.007647066677347,0.0
1763314500.220705,25.0,16259.80859375,24.8,4431.681640625,27.04894132210282,0.0
1763314500.3360753,100.0,16250.453125,24.8,4401.23291015625,26.863096310982936,0.0
1763314500.4620392,100.0,16268.0390625,24.8,4415.462890625,26.949949550436216,0.0
1763314500.5801716,100.0,16313.8828125,24.9,4415.4619140625,26.949943589949,0.0
1763314500.6933022,37.5,16353.21484375,25.0,4434.44287109375,27.065794599703214,0.0
1763314500.8098643,0.0,16397.015625,25.0,4434.44287109375,27.065794599703214,0.0
1763314500.9249594,25.0,16424.86328125,25.1,4497.94482421875,27.45338124134537,0.0
1763314501.0399883,37.5,16438.16015625,25.1,4414.75390625,26.945622236718126,0.0
1763314501.1548288,37.5,16491.921875,25.2,4413.66259765625,26.938961392255372,0.0
1763314501.2734652,100.0,16523.23046875,25.2,4412.01611328125,26.928912010810897,0.0
1763314501.3907235,50.0,16557.3125,25.3,4411.16845703125,26.92373830790828,0.0
1763314501.507978,25.0,16588.0625,25.3,4411.1435546875,26.9235863154843,0.0
1763314501.6243124,100.0,16589.19921875,25.3,4411.1533203125,26.92364592035645,0.0
1763314501.7491593,37.5,16610.67578125,25.4,4603.2880859375,28.09634793795753,0.0
1763314501.8624535,62.5,16617.08203125,25.4,4410.13134765625,26.917408270485954,0.0
1763314501.977849,0.0,16617.7421875,25.4,4410.42041015625,26.919172574701594,0.0
1763314502.092038,0.0,16616.5703125,25.4,4410.42431640625,26.919196416650454,0.0
1763314502.2095149,33.3,16632.6953125,25.4,4410.1318359375,26.91741125072956,0.0
1763314502.3243787,0.0,16633.23046875,25.4,4410.41845703125,26.919160653727165,0.0
1763314502.4423878,37.5,16637.0859375,25.4,4410.4208984375,26.919175554945202,0.0
1763314502.560562,0.0,16637.015625,25.4,4474.1357421875,27.308061582800224,0.0
1763314502.6775756,25.0,16636.9453125,25.4,4410.1357421875,26.91743509267842,0.0
1763314502.7926524,0.0,16636.8671875,25.4,4410.4541015625,26.919378211510512,0.0
1763314502.9084313,50.0,16636.81640625,25.4,4410.1328125,26.917417211216776,0.0
1763314503.0248804,44.4,16636.76171875,25.4,4412.97412109375,26.934759248768803,0.0
1763314503.149895,100.0,16634.97265625,25.4,4410.4189453125,26.919163633970772,0.0
1763314503.2646418,85.7,16635.6015625,25.4,4410.4208984375,26.919175554945202,0.0
1763314503.3799849,62.5,16635.08984375,25.4,4410.1572265625,26.917566223397156,0.0
1763314503.493818,0.0,16639.87109375,25.4,4410.41796875,26.919157673483557,0.0
1763314503.6106918,62.5,16639.8125,25.4,4410.4228515625,26.91918747591963,0.0
1763314503.72635,33.3,16639.75,25.4,4410.1318359375,26.91741125072956,0.0
1763314503.8424087,0.0,16639.68359375,25.4,4410.41357421875,26.91913085129109,0.0
1763314503.959473,75.0,16639.12109375,25.4,4474.1318359375,27.308037740851365,0.0
1763314504.078073,87.5,16638.26953125,25.4,4410.1396484375,26.917458934627287,0.0
1763314504.1931722,25.0,16636.59765625,25.4,4410.40625,26.91908614763698,0.0
1763314504.3096528,0.0,16636.80859375,25.4,4410.1494140625,26.917518539499437,0.0
1763314504.424941,55.6,16640.36328125,25.4,4410.1396484375,26.917458934627287,0.0
1763314504.5406253,25.0,16640.078125,25.4,4410.42431640625,26.919196416650454,0.0
1763314504.6582513,33.3,16639.84375,25.4,4410.1357421875,26.91743509267842,0.0
1763314504.774135,25.0,16639.7890625,25.4,4410.1533203125,26.917542381448296,0.0
1763314504.8749382,28.6,16639.7421875,25.4,4410.4267578125,26.91921131786849,0.0
1763314504.9957373,0.0,16639.62890625,25.4,4410.1416015625,26.917470855601717,0.0
1763314505.1114743,62.5,16637.3203125,25.4,4410.41845703125,26.919160653727165,0.0
1763314505.2278156,0.0,16637.015625,25.4,4410.423828125,26.919193436406847,0.0
1763314505.3434527,37.5,16638.2578125,25.4,4602.4169921875,28.091031183361753,0.0
1763314505.4566321,50.0,16641.9453125,25.4,4410.421875,26.919181515432417,0.0
1763314505.5724952,0.0,16641.82421875,25.4,4410.4150390625,26.919139792021912,0.0
1763314505.688779,12.5,16641.7578125,25.4,4442.1318359375,27.112724495790463,0.0
1763314505.8045695,12.5,16641.6875,25.4,4410.42138671875,26.91917853518881,0.0
1763314505.9251208,12.5,16641.5703125,25.4,4410.1337890625,26.91742317170399,0.0
1763314506.0399535,33.3,16641.5234375,25.4,4410.4111328125,26.919115950073053,0.0
1763314506.1556401,25.0,16639.21875,25.4,4410.4189453125,26.919163633970772,0.0
1763314506.2707534,25.0,16639.29296875,25.4,4474.1357421875,27.308061582800224,0.0
1763314506.387105,0.0,16639.078125,25.4,4410.44384765625,26.919315626394752,0.0
1763314506.502503,25.0,16641.8671875,25.4,4410.41943359375,26.91916661421438,0.0
1763314506.6179342,12.5,16641.7109375,25.4,4410.1416015625,26.917470855601717,0.0
1763314506.7172742,88.9,16641.671875,25.4,4410.42333984375,26.91919045616324,0.0
1763314506.8381238,0.0,16641.55859375,25.4,4410.1611328125,26.917590065346015,0.0
1763314506.9546778,66.7,16641.50390625,25.4,4410.4453125,26.919324567125575,0.0
1763314507.0719383,0.0,16641.44921875,25.4,4410.45458984375,26.91938119175412,0.0
1763314507.1860805,28.6,16639.39453125,25.4,4410.1396484375,26.917458934627287,0.0
1763314507.3009126,12.5,16639.30078125,25.4,4410.44970703125,26.91935138931804,0.0
1763314507.415253,25.0,16643.66796875,25.4,4410.1396484375,26.917458934627287,0.0
1763314507.5306258,25.0,16643.23828125,25.4,4474.1357421875,27.308061582800224,0.0
1763314507.6456652,12.5,16643.11328125,25.4,4410.4541015625,26.919378211510512,0.0
1763314507.7606807,0.0,16643.05859375,25.4,4410.1611328125,26.917590065346015,0.0
1763314507.8749204,25.0,16643.0,25.4,4410.421875,26.919181515432417,0.0
1763314507.9898548,12.5,16642.92578125,25.4,4410.1416015625,26.917470855601717,0.0
1763314508.1043904,0.0,16641.44921875,25.4,4410.39697265625,26.919029523008437,0.0
1763314508.219137,25.0,16640.12890625,25.4,4410.45458984375,26.91938119175412,0.0
1763314508.3336122,25.0,16640.2734375,25.4,4412.8251953125,26.93385027446851,0.0
1763314508.44732,0.0,16644.08984375,25.4,4410.43359375,26.919253041278996,0.0
1763314508.5625546,25.0,16644.41796875,25.4,4410.1416015625,26.917470855601717,0.0
1763314508.67628,25.0,16645.0546875,25.4,4410.4521484375,26.919366290536082,0.0
1763314508.7900558,44.4,16645.484375,25.4,4410.1396484375,26.917458934627287,0.0
1763314508.9035654,0.0,16646.17578125,25.4,4410.1416015625,26.917470855601717,0.0
1763314509.0177522,33.3,16645.5703125,25.4,4410.40771484375,26.9190950883678,0.0
1763314509.133583,50.0,16646.125,25.4,4410.13623046875,26.917438072922028,0.0
1763314509.247975,75.0,16646.13671875,25.4,4410.41162109375,26.91911893031666,0.0
1763314509.363758,12.5,16646.0625,25.4,4410.4208984375,26.919175554945202,0.0
1763314509.4777713,0.0,16646.578125,25.4,4410.1357421875,26.91743509267842,0.0
1763314509.5932155,66.7,16645.8984375,25.4,4410.4208984375,26.919175554945202,0.0
1763314509.7091353,25.0,16644.77734375,25.4,4410.1611328125,26.917590065346015,0.0
1763314509.8239646,0.0,16644.7421875,25.4,4410.4052734375,26.919080187149763,0.0
1763314509.9397836,12.5,16644.63671875,25.4,4410.1416015625,26.917470855601717,0.0
1763314510.0560527,50.0,16644.5703125,25.4,4410.39453125,26.9190146217904,0.0
1763314510.1704197,14.3,16642.29296875,25.4,4410.45361328125,26.919375231266905,0.0
1763314510.2846022,37.5,16642.37109375,25.4,4474.1357421875,27.308061582800224,0.0
1763314510.3998785,0.0,16642.30078125,25.4,4410.45556640625,26.919387152241335,0.0
1763314510.5134661,25.0,16647.546875,25.4,4410.1650390625,26.917613907294875,0.0
1763314510.6288233,44.4,16647.48828125,25.4,4410.44091796875,26.919297744933107,0.0
1763314510.743054,25.0,16647.27734375,25.4,4410.4580078125,26.919402053459372,0.0
1763314510.8585653,50.0,16647.22265625,25.4,4410.1298828125,26.91739932975513,0.0
1763314510.9725006,37.5,16647.171875,25.4,4410.4130859375,26.919127871047483,0.0
1763314511.0879421,0.0,16645.5390625,25.4,4474.1357421875,27.308061582800224,0.0
1763314511.2026083,37.5,16644.62109375,25.4,4410.41650390625,26.919148732752735,0.0
1763314511.3170905,50.0,16643.38671875,25.4,4474.1357421875,27.308061582800224,0.0
1763314511.4322133,0.0,16647.765625,25.4,4410.41064453125,26.919112969829445,0.0
1763314511.5489426,25.0,16647.453125,25.4,4410.4326171875,26.91924708079178,0.0
1763314511.6655736,22.2,16647.3671875,25.4,4410.1572265625,26.917566223397156,0.0
1763314511.78033,37.5,16647.30078125,25.4,4410.45263671875,26.91936927077969,0.0
1763314511.8953454,12.5,16647.24609375,25.4,4410.4228515625,26.91918747591963,0.0
1763314512.012428,0.0,16647.1640625,25.4,4410.1533203125,26.917542381448296,0.0
1763314512.1297326,62.5,16644.5546875,25.4,4410.39453125,26.9190146217904,0.0
1763314512.2470877,0.0,16643.9765625,25.4,4410.4208984375,26.919175554945202,0.0
1763314512.3638458,12.5,16643.91015625,25.4,4410.42236328125,26.919184495676024,0.0
1763314512.4792964,0.0,16646.578125,25.4,4410.1396484375,26.917458934627287,0.0
1763314512.593759,50.0,16646.109375,25.4,4410.13427734375,26.9174261519476,0.0
1763314512.7090638,12.5,16646.05859375,25.4,4410.41650390625,26.919148732752735,0.0
1763314512.8257008,0.0,16645.93359375,25.4,4410.1396484375,26.917458934627287,0.0
1763314512.945422,12.5,16645.890625,25.4,4410.1494140625,26.917518539499437,0.0
1763314513.0454857,0.0,16645.84765625,25.4,4410.40673828125,26.919089127880586,0.0
1763314513.168515,0.0,16643.3046875,25.4,4410.41845703125,26.919160653727165,0.0
1763314513.2862206,50.0,16643.26953125,25.4,4410.45458984375,26.91938119175412,0.0
1763314513.4040434,0.0,16642.546875,25.4,4474.1357421875,27.308061582800224,0.0
1763314513.522272,12.5,16646.65625,25.4,4410.1416015625,26.917470855601717,0.0
1763314513.624467,28.6,16646.41015625,25.4,4410.41796875,26.919157673483557,0.0
1763314513.7471738,0.0,16646.3515625,25.4,4410.4189453125,26.919163633970772,0.0
1763314513.86519,12.5,16646.203125,25.4,4410.1513671875,26.917530460473866,0.0
1763314513.9673345,0.0,16646.15234375,25.4,4410.1357421875,26.91743509267842,0.0
1763314514.0918405,0.0,16646.03125,25.4,4410.416015625,26.919145752509127,0.0
1763314514.2082436,25.0,16643.8359375,25.4,4410.4130859375,26.919127871047483,0.0
1763314514.3273802,28.6,16643.046875,25.4,4410.1298828125,26.91739932975513,0.0
1763314514.4440372,25.0,16646.8828125,25.4,4410.1357421875,26.91743509267842,0.0
1763314514.562875,14.3,16646.6796875,25.4,4410.41796875,26.919157673483557,0.0
1763314514.6765382,25.0,16645.46875,25.4,4410.41943359375,26.91916661421438,0.0
1763314514.7926862,0.0,16645.42578125,25.4,4474.1357421875,27.308061582800224,0.0
1763314514.911473,12.5,16645.234375,25.4,4410.1298828125,26.91739932975513,0.0
1763314515.0265408,0.0,16645.18359375,25.4,4410.41845703125,26.919160653727165,0.0
1763314515.1441364,12.5,16642.78515625,25.4,4410.45751953125,26.919399073215764,0.0
1763314515.2593079,0.0,16642.1875,25.4,4410.1318359375,26.91741125072956,0.0
1763314515.3748443,25.0,16641.9609375,25.4,4410.40576171875,26.91908316739337,0.0
1763314515.4883585,25.0,16646.765625,25.4,4410.42138671875,26.91917853518881,0.0
1763314515.6034448,0.0,16646.703125,25.4,4474.1357421875,27.308061582800224,0.0
1763314515.7194164,44.4,16646.51171875,25.4,4410.4462890625,26.91933052761279,0.0
1763314515.8355782,25.0,16646.44921875,25.4,4410.42236328125,26.919184495676024,0.0
1763314515.9542184,71.4,16646.30859375,25.4,4474.1357421875,27.308061582800224,0.0
1763314516.0707777,25.0,16646.24609375,25.4,4410.1396484375,26.917458934627287,0.0
1763314516.1882048,25.0,16643.7265625,25.4,4410.40673828125,26.919089127880586,0.0
1763314516.3069108,50.0,16643.671875,25.4,4410.1416015625,26.917470855601717,0.0
1763314516.4219706,37.5,16646.71875,25.4,4410.40869140625,26.919101048855016,0.0
1763314516.5382087,44.4,16646.375,25.4,4410.4541015625,26.919378211510512,0.0
1763314516.6382067,0.0,16646.13671875,25.4,4410.1376953125,26.91744701365285,0.0
1763314516.7591703,0.0,16644.4609375,25.4,4410.44384765625,26.919315626394752,0.0
1763314516.8748417,60.0,16643.1640625,25.4,4410.41552734375,26.91914277226552,0.0
1763314516.9924455,12.5,16642.39453125,25.4,4474.1357421875,27.308061582800224,0.0
1763314517.092589,55.6,16640.96875,25.4,4410.1474609375,26.917506618525007,0.0
1763314517.2131712,0.0,16640.55859375,25.4,4410.451171875,26.919360330048864,0.0
1763314517.3296976,25.0,16640.5234375,25.4,4410.4541015625,26.919378211510512,0.0
1763314517.4469538,100.0,16646.7734375,25.4,4474.1357421875,27.308061582800224,0.0
1763314517.5623863,37.5,16646.07421875,25.4,4410.45166015625,26.91936331029247,0.0
1763314517.6771047,25.0,16646.01171875,25.4,4410.42333984375,26.91919045616324,0.0
1763314517.7939174,0.0,16645.61328125,25.4,4410.1357421875,26.91743509267842,0.0
1763314517.9113634,25.0,16645.50390625,25.4,4410.42138671875,26.91917853518881,0.0
1763314518.027454,0.0,16645.43359375,25.4,4410.4541015625,26.919378211510512,0.0
1763314518.1437702,25.0,16643.01953125,25.4,4410.1513671875,26.917530460473866,0.0
1763314518.25815,62.5,16642.9453125,25.4,4474.1357421875,27.308061582800224,0.0
1763314518.3742383,25.0,16642.9609375,25.4,4410.40869140625,26.919101048855016,0.0
1763314518.487943,25.0,16646.8359375,25.4,4410.1357421875,26.91743509267842,0.0
1763314518.6023433,16.7,16646.78515625,25.4,4410.41259765625,26.919124890803875,0.0
1763314518.7177684,37.5,16646.4609375,25.4,4410.42724609375,26.9192142981121,0.0
1763314518.83315,50.0,16646.40234375,25.4,4602.9208984375,28.094106794764688,0.0
1763314518.948307,0.0,16646.2421875,25.4,4410.4052734375,26.919080187149763,0.0
1763314519.0641913,25.0,16646.19140625,25.4,4410.4228515625,26.91918747591963,0.0
1763314519.1792011,25.0,16643.69921875,25.4,4474.1357421875,27.308061582800224,0.0
1763314519.2941782,0.0,16643.16015625,25.4,4410.41943359375,26.91916661421438,0.0
1763314519.4096408,66.7,16647.00390625,25.4,4410.1474609375,26.917506618525007,0.0
1763314519.525214,0.0,16645.94140625,25.4,4410.4169921875,26.919151712996342,0.0
1763314519.6397197,20.0,16645.88671875,25.4,4410.42724609375,26.9192142981121,0.0
1763314519.755063,25.0,16645.484375,25.4,4474.1357421875,27.308061582800224,0.0
1763314519.8715785,0.0,16645.41796875,25.4,4410.443359375,26.919312646151145,0.0
1763314519.9863365,12.5,16645.0234375,25.4,4410.45458984375,26.91938119175412,0.0
1763314520.102676,0.0,16643.19921875,25.4,4474.1337890625,27.308049661825795,0.0
1763314520.2160997,0.0,16642.7734375,25.4,4410.41650390625,26.919148732752735,0.0
1763314520.3295965,25.0,16641.97265625,25.4,4410.09423828125,26.917181771971787,0.0
1763314520.4452891,66.7,16646.30078125,25.4,4410.1416015625,26.917470855601717,0.0
1763314520.5621328,85.7,16645.53125,25.4,4410.41357421875,26.91913085129109,0.0
1763314520.677499,25.0,16645.48046875,25.4,4474.1357421875,27.308061582800224,0.0
1763314520.793842,0.0,16645.3046875,25.4,4410.41455078125,26.919136811778305,0.0
1763314520.908185,25.0,16645.23828125,25.4,4410.421875,26.919181515432417,0.0
1763314521.0234544,12.5,16645.05078125,25.4,4410.1396484375,26.917458934627287,0.0
1763314521.1384556,100.0,16643.015625,25.4,4410.41943359375,26.91916661421438,0.0
1763314521.2595775,25.0,16643.09375,25.4,4410.42041015625,26.919172574701594,0.0
1763314521.3749359,75.0,16643.66796875,25.4,4410.1416015625,26.917470855601717,0.0
1763314521.4909258,25.0,16647.109375,25.4,4410.4169921875,26.919151712996342,0.0
1763314521.6070848,0.0,16645.95703125,25.4,4442.1318359375,27.112724495790463,0.0
1763314521.7220936,12.5,16645.90625,25.4,4410.4033203125,26.919068266175334,0.0
1763314521.8377817,0.0,16645.48046875,25.4,4410.41796875,26.919157673483557,0.0
1763314521.953603,25.0,16645.4296875,25.4,4410.1357421875,26.91743509267842,0.0
1763314522.069294,77.8,16645.31640625,25.4,4410.42333984375,26.91919045616324,0.0
1763314522.1836488,0.0,16643.796875,25.4,4410.1416015625,26.917470855601717,0.0
1763314522.2973006,37.5,16644.0078125,25.4,4410.4052734375,26.919080187149763,0.0
1763314522.4125934,50.0,16648.171875,25.4,4410.42236328125,26.919184495676024,0.0
1763314522.5270486,0.0,16647.30859375,25.4,4410.1318359375,26.91741125072956,0.0
1763314522.6421306,37.5,16647.25390625,25.4,4410.42919921875,26.91922621908653,0.0
1763314522.7550914,25.0,16647.16796875,25.4,4410.1318359375,26.91741125072956,0.0
1763314522.8706853,0.0,16647.046875,25.4,4410.42822265625,26.919220258599314,0.0
1763314522.9873488,62.5,16646.9921875,25.4,4410.1513671875,26.917530460473866,0.0
1763314523.1034799,0.0,16644.61328125,25.4,4410.40673828125,26.919089127880586,0.0
1763314523.2178369,87.5,16643.609375,25.4,4410.41748046875,26.91915469323995,0.0
1763314523.3327117,50.0,16643.30078125,25.4,4410.1318359375,26.91741125072956,0.0
1763314523.448224,0.0,16647.67578125,25.4,4410.4306640625,26.91923515981735,0.0
1763314523.5636132,25.0,16647.38671875,25.4,4474.1357421875,27.308061582800224,0.0
1763314523.677118,12.5,16646.62890625,25.4,4410.40771484375,26.9190950883678,0.0
1763314523.7906344,0.0,16646.34375,25.4,4410.42431640625,26.919196416650454,0.0
1763314523.9105906,100.0,16646.4296875,25.4,4410.1318359375,26.91741125072956,0.0
1763314524.0251472,25.0,16646.3125,25.4,4410.4541015625,26.919378211510512,0.0
1763314524.140742,25.0,16638.26171875,25.4,4410.1416015625,26.917470855601717,0.0
1763314524.2563844,75.0,16628.3125,25.4,4474.1357421875,27.308061582800224,0.0
1763314524.3709693,0.0,16628.32421875,25.4,4410.4189453125,26.919163633970772,0.0
1763314524.483539,25.0,16637.22265625,25.4,4410.1416015625,26.917470855601717,0.0
1763314524.5989487,37.5,16636.33203125,25.4,4410.4130859375,26.919127871047483,0.0
1763314524.7128239,0.0,16636.08984375,25.4,4410.1357421875,26.91743509267842,0.0
1763314524.828017,37.5,16635.47265625,25.4,4410.41796875,26.919157673483557,0.0
1763314524.9441729,66.7,16635.42578125,25.4,4410.1396484375,26.917458934627287,0.0
1763314525.0589826,0.0,16635.24609375,25.4,4410.40673828125,26.919089127880586,0.0
1763314525.174294,37.5,16632.09375,25.4,4410.4560546875,26.919390132484942,0.0
1763314525.2897477,12.5,16632.04296875,25.4,4410.1416015625,26.917470855601717,0.0
1763314525.4046578,0.0,16632.54296875,25.4,4410.455078125,26.919384171997727,0.0
1763314525.518971,37.5,16635.34375,25.4,4410.419921875,26.919169594457987,0.0
1763314525.6325853,37.5,16634.3984375,25.4,4410.1650390625,26.917613907294875,0.0
1763314525.749395,0.0,16634.34765625,25.4,4410.41796875,26.919157673483557,0.0
1763314525.8672051,37.5,16633.8828125,25.4,4410.1416015625,26.917470855601717,0.0
1763314525.983619,0.0,16633.8515625,25.4,4410.4169921875,26.919151712996342,0.0
1763314526.0974824,66.7,16632.0234375,25.4,4410.1416015625,26.917470855601717,0.0
1763314526.2109127,12.5,16631.16015625,25.4,4410.4013671875,26.919056345200904,0.0
1763314526.3249507,0.0,16631.0546875,25.4,4410.45458984375,26.91938119175412,0.0
1763314526.4412572,25.0,16635.36328125,25.4,4410.130859375,26.917405290242346,0.0
1763314526.5551808,12.5,16635.27734375,25.4,4410.42431640625,26.919196416650454,0.0
1763314526.668862,0.0,16634.51171875,25.4,4474.1357421875,27.308061582800224,0.0
